debt_id,collected_amount,date_of_trans
197358,18.5603,2021-11-29
197251,20.0,2021-11-29
199464,17.6,2021-11-29
199301,14.25,2021-11-29
21704,55.036,2021-11-30
29105,33.55,2021-11-29
12894,30.5,2021-11-29
9701,26.0,2021-11-29
198549,15.25,2021-11-29
40597,25.0,2021-11-29
197598,14.0,2021-11-29
42513,27.65,2021-11-29
198365,43.0,2021-11-29
197403,18.843,2021-11-29
6210,32.0,2021-11-29
40991,30.0,2021-11-29
31197,11.9,2021-11-29
40048,13.0,2021-11-29
14944,37.0,2021-11-30
41506,44.78,2021-11-29
21801,25.7,2021-11-29
20225,33.35,2021-11-29
197439,22.0,2021-11-29
29287,4.0,2021-11-29
24808,41.0,2021-11-29
42055,41.24,2021-11-29
42058,27.9,2021-11-29
42576,24.4,2021-11-29
29629,34.8,2021-11-29
28829,17.5,2021-11-29
197448,16.25,2021-11-29
198349,30.0,2021-11-29
40842,26.95,2021-11-29
38448,41.0,2021-11-29
13428,24.862,2021-11-29
39985,17.4,2021-11-29
199683,17.0,2021-11-29
37063,23.0,2021-11-29
199688,44.0,2021-11-29
199524,21.98,2021-11-29
198899,40.0,2021-11-29
41900,12.0,2021-11-29
198394,34.772,2021-11-29
199363,25.0,2021-11-29
199711,18.26,2021-11-29
197471,24.4,2021-11-29
37732,18.0,2021-11-29
197798,29.6,2021-11-29
42166,20.0,2021-11-29
198831,14.85,2021-11-29
12749,27.51,2021-11-29
198446,13.85,2021-11-29
42371,31.1516,2021-11-29
198822,19.0,2021-11-29
199758,32.0,2021-11-29
199039,15.2333,2021-11-29
197412,14.0,2021-11-29
31165,22.87,2021-11-29
199764,14.0,2021-11-29
198302,38.2,2021-11-29
199383,16.25,2021-11-29
24748,43.0,2021-11-29
42340,14.0,2021-11-29
42048,32.2,2021-11-29
25574,20.3523,2021-11-29
198639,11.6235,2021-11-29
40577,17.0,2021-11-29
198250,25.5,2021-11-29
198371,43.3723,2021-11-29
198342,32.55,2021-11-29
198590,17.45,2021-11-29
38186,32.0,2021-11-29
199057,16.24,2021-11-29
199813,7.6,2021-11-29
41809,24.3,2021-11-29
199818,16.5,2021-11-29
198554,24.7,2021-11-29
198919,19.9,2021-11-29
198912,17.8,2021-11-29
37147,16.2419,2021-11-29
199043,25.82,2021-11-29
38206,12.0,2021-11-29
37739,16.7,2021-11-29
199382,22.27,2021-11-29
199641,15.4,2021-11-29
198625,17.6,2021-11-29
197876,21.0,2021-11-29
41738,14.5,2021-11-29
199869,32.7,2021-11-29
197742,20.0,2021-11-29
199191,17.4,2021-11-29
197187,25.26,2021-11-29
199885,24.6,2021-11-29
198431,25.0,2021-11-29
198316,13.0,2021-11-29
37208,17.3,2021-11-29
199959,11.37,2021-11-29
197723,19.2,2021-11-29
42405,81.38,2021-11-30
198044,26.352,2021-11-29
36430,29.7733,2021-11-29
199224,17.9,2021-11-29
41926,8.5,2021-11-29
197942,31.283,2021-11-29
200156,22.751,2021-11-29
197790,11.53,2021-11-29
29525,11.1733,2021-11-29
197512,27.4032,2021-11-29
30847,54.0,2021-11-29
38044,85.5,2021-11-29
199080,39.45,2021-11-29
25812,18.601,2021-11-29
21365,21.269,2021-11-29
199095,17.7,2021-11-29
197849,13.8,2021-11-29
29512,19.7102,2021-11-29
197880,134.0,2021-11-29
25170,149.6,2021-11-29
198261,26.25,2021-11-29
41552,32.5054,2021-11-29
29557,13.5,2021-11-29
29088,62.336,2021-11-29
38682,18.5,2021-11-29
199218,39.44,2021-11-29
36073,32.0243,2021-11-29
199234,18.95,2021-11-29
199248,36.2,2021-11-29
25213,22.0,2021-11-29
32611,100.0,2021-11-30
17754,50.0,2021-12-01
38846,100.0,2021-12-01
13856,21.5,2021-12-01
43362,85.0,2021-12-01
14640,50.0,2021-12-01
31091,31.958,2021-11-30
31315,25.595,2021-11-30
199293,94.62,2021-11-30
199298,22.9015,2021-11-30
199314,33.0,2021-11-30
42277,40.0,2021-11-30
198210,16.31,2021-11-30
30813,15.0,2021-11-30
40816,19.75,2021-11-30
198573,22.039,2021-11-30
197381,26.0,2021-11-30
198234,21.33,2021-11-30
197784,45.0,2021-11-30
24359,37.26,2021-11-30
199415,102.0,2021-11-30
21312,20.05,2021-11-30
41199,37.69,2021-11-30
198530,25.5203,2021-11-30
40846,14.0,2021-11-30
41982,25.0,2021-11-30
41969,25.0,2021-11-30
199533,37.1,2021-11-30
29052,30.0,2021-11-30
38469,23.014,2021-11-30
199593,23.2822,2021-11-30
42249,32.48,2021-11-30
198952,16.7623,2021-11-30
198978,34.5,2021-11-30
198892,27.85,2021-11-30
20074,22.0,2021-11-30
197344,50.0,2021-11-30
21845,20.0,2021-11-30
198720,27.0,2021-11-30
41021,17.4,2021-11-30
41374,22.04,2021-11-30
35902,24.2,2021-11-30
37507,20.0,2021-11-30
199686,15.08,2021-11-30
198945,16.25,2021-11-30
197393,44.4213,2021-11-30
197592,34.8,2021-11-30
198860,25.0,2021-11-30
199734,44.0,2021-11-30
42633,20.66,2021-11-30
197842,30.4,2021-11-30
40340,44.1,2021-11-30
21226,17.0,2021-11-30
42394,32.438,2021-11-30
36723,45.0,2021-11-30
197491,31.3,2021-11-30
198718,18.0,2021-11-30
41783,17.4097,2021-11-30
199832,16.4568,2021-11-30
197230,44.1087,2021-11-30
198641,16.2403,2021-11-30
198012,16.2,2021-11-30
31393,17.0,2021-11-30
41963,36.2568,2021-11-30
199890,24.6442,2021-11-30
198906,24.35,2021-11-30
42093,17.4,2021-11-30
199803,12.75,2021-11-30
197437,13.92,2021-11-30
197977,16.25,2021-11-30
199728,45.0,2021-11-30
42639,757.0,2021-11-30
198848,39.35,2021-11-30
197585,35.0,2021-11-30
197231,19.72,2021-11-30
199084,107.2,2021-11-30
20996,19.75,2021-11-30
11857,25.5,2021-11-30
199145,36.0,2021-11-30
37044,36.5,2021-11-30
25801,19.3,2021-11-30
198735,17.8824,2021-11-30
24952,30.0,2021-11-30
11859,21.956,2021-11-30
198443,50.004,2021-11-30
41942,13.56,2021-11-30
10564,30.0,2021-11-30
41657,31.5,2021-11-30
16678,30.0,2021-12-02
15289,72.0,2021-12-02
38798,74.0,2021-12-02
197148,25.25,2021-12-02
15495,32.0,2021-12-02
15461,59.91,2021-12-02
15425,93.25,2021-12-02
15354,126.24,2021-12-02
38826,38.05,2021-12-02
38912,25.0,2021-12-02
15304,41.0,2021-12-02
38905,44.8,2021-12-02
38904,26.0,2021-12-02
38903,30.0,2021-12-02
38901,58.606,2021-12-02
38895,34.15,2021-12-02
197137,49.2,2021-12-02
197136,30.516,2021-12-02
15229,10.0,2021-12-02
15161,50.0,2021-12-02
15074,193.0,2021-12-02
15038,15.0,2021-12-02
15016,33.9,2021-12-02
38835,13.52,2021-12-02
14909,114.0,2021-12-02
14749,45.5,2021-12-02
14398,48.64,2021-12-02
14347,20.0,2021-12-02
14182,72.36,2021-12-02
14201,70.7,2021-12-02
14261,51.137,2021-12-02
14199,39.9,2021-12-02
14039,20.0,2021-12-02
13858,15.0,2021-12-02
14205,14.0,2021-12-02
14091,10.0,2021-12-02
14082,10.0,2021-12-02
14038,87.42,2021-12-02
13797,41.3,2021-12-02
13961,20.0,2021-12-02
13595,20.0,2021-12-02
13646,14.7,2021-12-02
13728,10.0,2021-12-02
13622,10.0,2021-12-02
13675,5.0,2021-12-02
13870,34.0,2021-12-02
38840,16.71,2021-12-02
14837,11.0,2021-12-02
445,100.0,2021-12-06
18961,27.8,2021-12-06
14884,63.0,2021-12-06
99,50.0,2021-12-07
14654,59.7788,2021-12-08
198843,20.9,2021-12-07
20123,25.52,2021-12-07
37931,37.0,2021-12-07
40322,21.0,2021-12-07
197776,39.0,2021-12-07
197282,22.85,2021-12-07
37133,45.589,2021-12-28
199287,27.65,2021-12-07
198481,13.45,2021-12-07
25409,20.8803,2021-12-07
9854,50.478,2021-12-07
199300,23.238,2021-12-07
40474,20.0,2021-12-07
20059,17.4,2021-12-07
24200,29.75,2021-12-07
199316,41.76,2021-12-07
25815,13.0,2021-12-07
38558,15.0,2021-12-07
25025,37.0,2021-12-07
11854,46.9,2021-12-07
198507,15.05,2021-12-07
197923,12.4,2021-12-07
37921,48.02,2021-12-07
41523,21.09,2021-12-07
38549,14.34,2021-12-07
37644,32.484,2021-12-07
197196,36.854,2021-12-07
12125,44.0,2021-12-07
199332,21.1855,2021-12-07
41941,30.86,2021-12-07
199334,28.318,2021-12-07
40053,25.0,2021-12-07
12522,34.25,2021-12-07
36178,38.0,2021-12-07
197488,34.8,2021-12-07
10069,22.0,2021-12-07
198483,44.0,2021-12-07
5988,30.0,2021-12-07
41269,4.0,2021-12-07
197799,15.0,2021-12-07
198598,23.248,2021-12-07
29097,20.0,2021-12-07
37199,30.85,2021-12-07
9655,8.817,2021-12-07
41835,34.7742,2021-12-07
198979,18.0,2021-12-07
31252,27.6,2021-12-07
21630,20.0,2021-12-07
41149,20.0,2021-12-07
11939,66.8,2021-12-28
198888,20.0,2021-12-07
10248,22.0,2021-12-07
199386,57.414,2021-12-07
198488,20.0,2021-12-07
198741,34.8003,2021-12-07
25294,30.0,2021-12-07
42024,15.0,2021-12-07
198993,34.8,2021-12-07
41437,88.35,2021-12-07
20179,23.0,2021-12-28
198006,43.0,2021-12-07
198065,26.65,2021-12-07
41468,88.0,2021-12-07
38690,10.0,2021-12-07
199419,49.0,2021-12-07
199421,13.07,2021-12-07
199423,10.0,2021-12-07
199425,10.0,2021-12-07
35873,61.64,2021-12-07
38625,27.85,2021-12-07
21657,26.0,2021-12-07
199273,34.8,2021-12-07
41408,31.9933,2021-12-07
198996,44.0,2021-12-07
41160,13.0,2021-12-07
21292,34.8,2021-12-07
38379,30.017,2021-12-07
42579,30.0,2021-12-07
42623,28.72,2021-12-07
24913,39.0,2021-12-07
197208,32.531,2021-12-07
199462,21.5518,2021-12-07
198967,27.6504,2021-12-07
199465,120.98,2021-12-07
198875,26.05,2021-12-07
41417,30.0,2021-12-07
199468,18.65,2021-12-07
41237,22.334,2021-12-07
42574,60.0,2021-12-28
36061,44.21,2021-12-18
198300,39.151,2021-12-07
37540,35.0,2021-12-07
198604,11.0,2021-12-07
24068,70.0,2021-12-07
42602,32.0,2021-12-07
36875,20.0,2021-12-07
24486,42.04,2021-12-07
20340,20.0,2021-12-07
36382,9.75,2021-12-07
41473,28.0,2021-12-07
198161,38.05,2021-12-07
25483,20.0,2021-12-07
29249,34.65,2021-12-07
41979,21.03,2021-12-07
42282,25.6,2021-12-07
24212,25.52,2021-12-07
198413,37.09,2021-12-07
20698,51.29,2021-12-21
35906,30.85,2021-12-07
38710,32.5,2021-12-07
41257,15.1,2021-12-07
199054,37.15,2021-12-07
38339,25.0,2021-12-07
199521,18.55,2021-12-07
25080,15.0,2021-12-07
38752,17.5,2021-12-07
31407,18.5602,2021-12-07
199529,18.0,2021-12-07
17043,25.06,2021-12-08
17042,1.65,2021-12-08
17041,3.29,2021-12-08
41279,18.0,2021-12-07
37795,44.1,2021-12-07
29028,34.5,2021-12-24
199534,0.734,2021-12-07
42299,22.0,2021-12-07
197433,22.0,2021-12-07
40702,26.5,2021-12-07
197218,27.39,2021-12-07
20590,20.5,2021-12-07
29052,14.1,2021-12-07
24765,21.0,2021-12-07
35868,10.0,2021-12-07
38401,25.0,2021-12-07
199066,23.0,2021-12-07
198315,18.618,2021-12-07
42367,46.0,2021-12-31
198447,20.5,2021-12-07
36654,23.8,2021-12-07
25108,14.5,2021-12-07
197394,13.12,2021-12-07
199566,21.85,2021-12-07
36808,22.0,2021-12-07
21542,28.0,2021-12-07
29498,11.0,2021-12-07
24555,34.85,2021-12-07
199577,16.6102,2021-12-07
199581,54.0,2021-12-07
41262,22.05,2021-12-07
12835,19.0,2021-12-07
38344,14.0,2021-12-07
35924,40.0,2021-12-07
5838,40.0,2021-12-07
198547,13.91,2021-12-07
37297,50.25,2021-12-07
199594,18.97,2021-12-07
199406,24.6942,2021-12-07
40592,37.0,2021-12-07
197919,32.0,2021-12-07
199599,23.0,2021-12-07
197958,32.0,2021-12-07
197621,27.84,2021-12-25
41630,39.2,2021-12-28
13425,30.0,2021-12-07
198759,31.4,2021-12-07
24404,22.04,2021-12-07
21822,21.9,2021-12-07
38397,23.0,2021-12-07
42343,22.0,2021-12-07
21114,35.5,2021-12-07
12338,17.25,2021-12-07
41295,54.8,2021-12-07
20528,33.6122,2021-12-07
36421,35.304,2021-12-11
37463,26.85,2021-12-07
36258,13.0,2021-12-07
199638,22.25,2021-12-07
197813,12.25,2021-12-07
38499,14.067,2021-12-07
37087,30.0,2021-12-07
199008,25.521,2021-12-07
41757,41.107,2021-12-07
36051,25.0,2021-12-07
25269,17.65,2021-12-07
199644,22.27,2021-12-07
17555,36.07,2021-12-08
40466,46.4,2021-12-28
198390,27.8,2021-12-07
199058,42.7,2021-12-07
41287,25.0,2021-12-07
42327,25.0,2021-12-07
21842,32.5,2021-12-07
40585,34.8,2021-12-07
199481,34.58,2021-12-07
41884,12.6,2021-12-07
29549,39.291,2021-12-07
42057,17.4,2021-12-07
199656,44.0,2021-12-07
24419,22.4,2021-12-07
199657,41.25,2021-12-07
41068,13.0,2021-12-07
20669,32.5,2021-12-07
40380,30.0,2021-12-07
39897,33.0,2021-12-07
199667,32.5,2021-12-07
36631,30.0,2021-12-07
40614,61.78,2021-12-31
40304,15.0,2021-12-07
36407,30.0,2021-12-07
37278,36.0,2021-12-07
37811,13.95,2021-12-07
29327,33.3,2021-12-07
199686,1.958,2021-12-07
36495,28.0,2021-12-07
24510,19.836,2021-12-07
41505,11.66,2021-12-07
12831,16.75,2021-12-07
42578,14.84,2021-12-07
197701,23.57,2021-12-07
20537,13.174,2021-12-07
198209,22.0,2021-12-07
197624,41.843,2021-12-07
36154,22.04,2021-12-07
25186,15.45,2021-12-07
35804,14.0,2021-12-07
38304,9.5,2021-12-07
40361,22.5,2021-12-07
36396,30.0,2021-12-07
199697,40.0,2021-12-07
12103,31.0,2021-12-07
13079,34.8,2021-12-07
198827,13.92,2021-12-07
36241,37.4641,2021-12-07
197428,25.0,2021-12-07
42037,25.0,2021-12-07
199272,30.0,2021-12-07
31113,31.1,2021-12-07
198252,13.92,2021-12-07
198942,13.0,2021-12-07
198285,16.85,2021-12-07
31460,17.4,2021-12-07
29612,22.0,2021-12-07
37062,20.0,2021-12-07
40617,16.25,2021-12-07
39952,17.4,2021-12-07
29414,30.0,2021-12-07
38077,29.53,2021-12-07
42166,10.69,2021-12-07
38420,33.7,2021-12-07
198963,27.73,2021-12-07
197778,27.85,2021-12-07
197595,24.0,2021-12-07
198041,23.572,2021-12-07
198736,26.88,2021-12-07
198965,20.85,2021-12-07
41897,21.7,2021-12-07
12093,22.2,2021-12-07
37555,20.0,2021-12-07
29582,9.75,2021-12-07
198469,24.3,2021-12-08
40707,37.77,2021-12-21
25618,20.0,2021-12-08
42133,15.0,2021-12-08
37210,25.0,2021-12-21
199758,16.25,2021-12-08
38447,27.55,2021-12-08
20895,17.0,2021-12-08
41393,36.27,2021-12-08
31562,15.45,2021-12-08
38290,15.0,2021-12-08
198861,21.0,2021-12-08
197482,42.6623,2021-12-08
21816,24.55,2021-12-08
38187,25.99,2021-12-08
199765,19.1221,2021-12-08
199177,34.239,2021-12-08
197409,18.3323,2021-12-08
198665,22.75,2021-12-08
29609,34.0,2021-12-11
198793,12.04,2021-12-08
24452,35.0,2021-12-08
197472,37.68,2021-12-08
198190,44.082,2021-12-08
198686,20.0,2021-12-08
439,250.0,2021-12-09
40091,16.243,2021-12-07
41008,16.0,2021-12-07
198099,9.0,2021-12-07
36496,32.0,2021-12-07
197764,39.82,2021-12-07
41905,44.0,2021-12-07
25318,19.0,2021-12-07
36551,15.0,2021-12-07
199791,21.0,2021-12-07
37370,14.0,2021-12-07
36567,23.9,2021-12-07
37675,17.4,2021-12-07
31684,26.8,2021-12-07
197883,16.25,2021-12-07
36859,17.4,2021-12-07
42619,25.0,2021-12-07
199798,17.4,2021-12-07
198072,35.7,2021-12-07
40355,20.64,2021-12-07
40827,21.05,2021-12-07
197576,17.9,2021-12-07
36536,20.0,2021-12-07
40406,32.0,2021-12-07
36255,22.272,2021-12-07
31662,23.652,2021-12-07
29221,19.54,2021-12-07
29564,12.75,2021-12-07
20500,16.0,2021-12-07
38402,21.0,2021-12-07
36533,13.9243,2021-12-07
199816,11.0,2021-12-07
40197,22.0,2021-12-07
28917,42.687,2021-12-07
28987,12.0,2021-12-07
35762,11.37,2021-12-07
35987,20.25,2021-12-07
41215,46.5,2021-12-07
25252,36.0,2021-12-07
40307,12.75,2021-12-07
198651,17.4,2021-12-07
40599,25.85,2021-12-07
197548,18.3,2021-12-07
198336,28.54,2021-12-07
40025,25.0,2021-12-07
38206,12.0,2021-12-07
199028,19.76,2021-12-07
197875,14.0,2021-12-07
36274,40.24,2021-12-07
36877,15.45,2021-12-07
40060,20.65,2021-12-07
38398,48.35,2021-12-28
37338,21.96,2021-12-07
42460,20.0,2021-12-07
29005,34.0,2021-12-07
40821,17.0,2021-12-07
39934,15.0,2021-12-07
25906,11.0,2021-12-07
41890,26.6,2021-12-07
38104,24.9,2021-12-07
199857,14.5,2021-12-07
199859,16.7,2021-12-07
41376,22.9,2021-12-07
40022,13.48,2021-12-07
40736,17.5,2021-12-07
37053,13.75,2021-12-07
31391,13.35,2021-12-07
37170,34.5,2021-12-07
199866,42.0,2021-12-07
31393,33.15,2021-12-21
37033,12.75,2021-12-07
38205,21.114,2021-12-07
41889,12.65,2021-12-07
31693,12.05,2021-12-07
42362,17.5,2021-12-07
42545,26.1835,2021-12-07
198951,29.0,2021-12-07
197789,40.553,2021-12-07
37501,18.15,2021-12-07
199892,17.4,2021-12-07
41164,11.4,2021-12-07
36942,35.0,2021-12-07
40735,10.5,2021-12-07
40517,15.6232,2021-12-07
198316,10.48,2021-12-07
199911,44.85,2021-12-07
199920,12.76,2021-12-07
40262,16.223,2021-12-07
37471,7.0,2021-12-07
199784,17.5,2021-12-07
199943,45.87,2021-12-11
198330,8.0,2021-12-07
198566,10.0,2021-12-07
199822,11.45,2021-12-07
199983,23.18,2021-12-07
199986,21.2233,2021-12-07
40424,22.0,2021-12-07
36576,23.0,2021-12-07
200078,24.9027,2021-12-07
197558,22.8,2021-12-07
198241,20.0,2021-12-25
40515,32.7419,2021-12-07
42505,14.7,2021-12-07
41029,14.0,2021-12-07
198332,17.85,2021-12-07
199178,22.9006,2021-12-07
198954,42.05,2021-12-07
197306,80.0,2021-12-07
12262,22.0,2021-12-07
40056,20.9,2021-12-07
30826,47.89,2021-12-07
42131,26.75,2021-12-07
20611,19.7022,2021-12-07
42017,21.0,2021-12-07
41450,44.05,2021-12-07
10555,76.004,2021-12-07
197929,32.72,2021-12-21
41722,31.17,2021-12-07
9696,40.516,2021-12-21
35885,22.0,2021-12-07
41162,43.3727,2021-12-07
40499,16.24,2021-12-07
199021,31.387,2021-12-07
199061,27.0,2021-12-07
40458,20.0,2021-12-07
37598,20.0,2021-12-07
198373,21.6,2021-12-07
24607,62.5,2021-12-07
40370,18.5,2021-12-07
40937,19.72,2021-12-07
24211,26.04,2021-12-07
197363,27.06,2021-12-07
197753,40.45,2021-12-07
24991,40.0,2021-12-07
25026,30.605,2021-12-07
41698,19.7183,2021-12-07
40347,34.781,2021-12-07
197849,21.7,2021-12-07
11495,44.08,2021-12-07
35829,24.85,2021-12-07
36964,22.0,2021-12-07
24847,41.985,2021-12-11
10556,75.95,2021-12-07
198884,31.2966,2021-12-07
199115,39.438,2021-12-07
24973,35.4875,2021-12-07
197507,13.15,2021-12-07
25256,10.0,2021-12-07
42064,17.0,2021-12-07
35756,20.37,2021-12-07
198839,19.76,2021-12-07
41706,25.0,2021-12-07
31350,19.88,2021-12-07
38597,47.847,2021-12-07
198261,17.5,2021-12-07
37749,42.6,2021-12-25
198140,49.443,2021-12-07
40586,21.331,2021-12-07
197373,24.3,2021-12-07
35741,37.34,2021-12-11
199167,24.0,2021-12-07
197610,20.8,2021-12-07
36424,64.85,2021-12-07
36549,45.0,2021-12-07
198922,14.0,2021-12-07
38650,39.44,2021-12-07
199180,40.5,2021-12-24
199184,39.45,2021-12-07
198128,29.767,2021-12-07
198732,55.68,2021-12-07
37550,32.0,2021-12-07
41908,25.5183,2021-12-07
24924,38.57,2021-12-07
198288,14.0,2021-12-07
41196,19.683,2021-12-07
40440,15.0,2021-12-07
24952,18.554,2021-12-07
25499,20.8523,2021-12-07
37358,22.0,2021-12-07
198060,19.75,2021-12-07
12695,30.0,2021-12-07
25151,25.1,2021-12-07
199197,13.8,2021-12-07
35955,47.406,2021-12-07
41774,5.55,2021-12-07
199206,17.7482,2021-12-07
20890,54.0,2021-12-07
25654,19.7217,2021-12-07
40023,20.0,2021-12-07
198905,35.0,2021-12-07
198586,41.25,2021-12-07
199223,46.7,2021-12-31
38517,25.9883,2021-12-07
31217,15.0,2021-12-07
12993,43.44,2021-12-07
198231,27.0403,2021-12-07
40782,18.56,2021-12-07
37646,20.0,2021-12-07
29497,17.65,2021-12-07
199243,14.6,2021-12-07
38012,20.0,2021-12-07
11071,22.97,2021-12-07
39984,17.5,2021-12-07
199248,2.058,2021-12-07
198109,32.7,2021-12-31
37243,18.55,2021-12-07
43429,200.0,2021-12-05
19272,30.0,2021-12-09
43483,200.0,2021-12-09
197791,39.75,2021-12-11
36508,10.86,2021-12-11
199263,25.0,2021-12-11
25424,20.9,2021-12-11
198957,20.0,2021-12-11
200331,45.0,2021-12-11
36305,21.0,2021-12-11
10866,38.98,2021-12-11
199296,13.7,2021-12-11
30922,25.0,2021-12-11
37638,19.0,2021-12-11
200397,29.2,2021-12-11
197267,22.15,2021-12-11
20097,25.5,2021-12-11
25326,49.4,2021-12-11
200394,29.25,2021-12-11
42339,32.0,2021-12-11
202271,30.0,2021-12-11
198435,12.18,2021-12-11
201421,22.043,2021-12-11
198275,24.28,2021-12-11
38455,34.22,2021-12-11
199344,29.5,2021-12-11
36036,20.0,2021-12-11
28824,14.0,2021-12-11
199092,18.0,2021-12-11
12532,27.0,2021-12-11
199373,34.8,2021-12-11
40434,34.8,2021-12-11
197474,10.0,2021-12-11
200374,42.65,2021-12-11
25622,22.15,2021-12-11
9012,17.75,2021-12-11
38427,20.5,2021-12-11
202091,11.0,2021-12-11
37077,31.0,2021-12-11
41241,52.15,2021-12-11
41704,17.35,2021-12-11
37830,43.3,2021-12-31
199428,15.4,2021-12-11
24463,42.82,2021-12-11
28924,20.5,2021-12-11
13435,23.3,2021-12-11
197277,19.35,2021-12-11
11266,36.83,2021-12-11
198069,10.72,2021-12-11
42565,5.0,2021-12-11
35717,55.68,2021-12-11
198120,25.3,2021-12-11
24485,26.0,2021-12-11
198239,31.0,2021-12-11
199492,20.0,2021-12-11
11264,26.1,2021-12-11
201801,18.55,2021-12-11
200320,34.0,2021-12-11
41054,10.0,2021-12-11
40462,20.0,2021-12-11
11867,33.0,2021-12-11
41342,0.6,2021-12-11
202193,13.9,2021-12-11
40054,12.03,2021-12-11
197524,27.84,2021-12-11
41946,22.05,2021-12-11
36368,30.0,2021-12-11
199527,29.85,2021-12-11
10198,19.0,2021-12-11
29104,27.2,2021-12-11
198023,37.1203,2021-12-11
29457,20.0,2021-12-11
21333,26.0,2021-12-11
36227,15.45,2021-12-11
36246,25.0,2021-12-11
36437,18.56,2021-12-11
39793,19.4,2021-12-11
197517,21.45,2021-12-11
40413,47.46,2021-12-11
24461,45.55,2021-12-11
198646,9.75,2021-12-11
41956,21.0,2021-12-11
199569,28.6,2021-12-11
40654,75.0,2021-12-11
198015,10.0,2021-12-11
37012,30.0,2021-12-11
40479,13.9222,2021-12-11
21801,9.75,2021-12-11
198695,9.7,2021-12-11
200636,32.5,2021-12-11
42604,32.0,2021-12-11
40417,13.85,2021-12-11
36668,22.0442,2021-12-11
41740,5.401,2021-12-11
41205,19.2,2021-12-11
36110,32.0,2021-12-11
28941,18.6,2021-12-11
36876,30.0,2021-12-11
41837,27.0,2021-12-11
37715,17.224,2021-12-21
199637,22.0,2021-12-11
10835,26.0,2021-12-11
198010,25.4,2021-12-11
37139,31.85,2021-12-11
199307,20.0,2021-12-11
198927,36.67,2021-12-11
42552,17.4,2021-12-11
31116,49.17,2021-12-18
199674,17.3,2021-12-11
37059,17.5,2021-12-11
199140,42.4,2021-12-11
197960,27.25,2021-12-11
200492,25.75,2021-12-11
30951,19.75,2021-12-11
37128,29.7,2021-12-11
37182,46.8581,2021-12-11
202261,29.25,2021-12-11
198474,44.1,2021-12-11
10022,47.635,2021-12-11
36359,20.0,2021-12-11
37240,42.61,2021-12-11
38149,55.0,2021-12-11
31515,18.67,2021-12-11
12164,25.0,2021-12-11
198253,22.04,2021-12-11
37760,17.4,2021-12-11
38534,23.92,2021-12-11
199727,23.45,2021-12-11
36621,33.6,2021-12-11
198947,19.0,2021-12-11
199749,11.45,2021-12-11
36929,20.28,2021-12-11
200986,18.2,2021-12-11
41766,15.6,2021-12-11
36552,52.6,2021-12-11
200963,18.3,2021-12-11
13240,22.0,2021-12-11
36600,30.9,2021-12-11
199370,23.1881,2021-12-11
41927,20.17,2021-12-11
42011,14.5,2021-12-11
29583,26.9406,2021-12-11
40175,15.0,2021-12-11
25266,32.4,2021-12-11
198934,12.0,2021-12-11
197268,14.0,2021-12-11
38150,22.5,2021-12-11
197357,38.6917,2021-12-11
24785,29.0,2021-12-11
38284,9.75,2021-12-11
40587,19.0,2021-12-11
198441,19.0,2021-12-11
197636,21.0,2021-12-11
202056,11.36,2021-12-11
199801,15.5,2021-12-11
42503,26.35,2021-12-11
38210,11.4,2021-12-11
197727,16.75,2021-12-11
198609,16.24,2021-12-11
28933,13.92,2021-12-11
25225,20.0,2021-12-11
22014,10.25,2021-12-11
198560,20.0,2021-12-11
42073,14.1,2021-12-11
29485,41.4,2021-12-28
198748,27.9,2021-12-11
25625,13.9,2021-12-11
200826,20.05,2021-12-11
200883,19.31,2021-12-11
42041,7.3,2021-12-11
201745,21.0,2021-12-24
197294,29.25,2021-12-11
35946,17.0,2021-12-11
198992,38.174,2021-12-18
197857,18.02,2021-12-11
38212,13.924,2021-12-11
37134,10.0,2021-12-11
37724,35.87,2021-12-21
201285,16.21,2021-12-11
41599,36.65,2021-12-11
198800,15.0,2021-12-11
197969,27.25,2021-12-11
39843,11.4,2021-12-11
199997,25.4,2021-12-11
201015,39.0,2021-12-11
202230,30.45,2021-12-11
200871,27.84,2021-12-11
202084,15.8505,2021-12-11
200244,1200.0,2021-12-12
200244,250.0,2021-12-12
17116,20.0,2021-12-12
14528,139.3392,2021-12-12
22031,20.0,2021-08-05
201177,24.4,2021-12-11
200854,28.0,2021-12-11
197176,20.0,2021-12-11
